id,strain,sire,dam1,dam2,dam3,dam4,sex,generation,dob,litter.size,sevrage,dtc,n.females,n.males,n.sibs,n.cage,cage.id,cage.type,sire.present,multiple.dams,coat.color,d40,d50,d60,bw30,bw40,bw50,bw60,comments.x,age.sev,age.40,age.50,age.60,g1,g2,g3,pwg,dam1.age,dam2.age,dam3.age,dam4.age,dam.age,sac.date,sac.age,time,na,nt,femur,ecw,liver,spleen,kidney,heart,testis,gfp,rfp,mfp,ffp,brain,muscle,X1g_wt,comments.y,tail,tf
7985,B6.A-17 BC1,7452,7458,7462,7465,=,M,BC1,2013-08-28,4,2013-09-27,2013-09-27,2,2,4,2,700,S,1,1,B,2013-10-07,2013-10-17,2013-10-27,13.51,20.67,21.59,24.51,=,30,40,50,60,7.16,0.92,2.92,11,110,110,108,=,110,2013-10-28,61,16:12:00,96,176,14.5,9.839,1.086,0.071,0.277,0.119,0.17,0.331,0.056,0.176,0.251,0.4,0.16,=,=,80,0.814
7986,B6.A-17 F2,7396,7399,7400,=,=,M,F2,2013-08-31,7,2013-09-30,2013-09-30,2,4,6,5,701,S,1,1,B,2013-10-10,2013-10-20,2013-10-30,18.16,22.57,24.25,26.4,=,30,40,50,60,4.41,1.68,2.15,8.24,141,141,=,=,141,2013-10-31,61,15:20:00,97,180,14.9,10.889,1.197,0.086,0.299,0.12,0.173,0.284,0.049,0.166,0.262,0.403,0.164,=,=,83,0.761
7987,B6.A-17 F2,7396,7399,7400,=,=,M,F2,2013-08-31,7,2013-09-30,2013-09-30,2,4,6,5,701,S,1,1,B,2013-10-10,2013-10-20,2013-10-30,18.23,22.11,24.81,27.28,=,30,40,50,60,3.88,2.7,2.47,9.05,141,141,=,=,141,2013-10-31,61,15:35:00,99,182,15,11.19,1.173,0.078,0.284,0.126,0.129,0.283,0.056,0.175,0.247,0.402,0.16,=,=,83,0.761
7988,B6.A-17 F2,7396,7399,7400,=,=,M,F2,2013-08-31,7,2013-09-30,2013-09-30,2,4,6,5,701,S,1,1,B,2013-10-10,2013-10-20,2013-10-30,18.42,21.8,23.27,24.48,=,30,40,50,60,3.38,1.47,1.21,6.06,141,141,=,=,141,2013-10-31,61,15:50:00,97,180,14.7,9.896,1.046,0.064,0.273,0.11,0.193,0.311,0.052,0.211,0.28,0.407,0.119,=,=,83,0.854
7989,B6.A-17 F2,7396,7399,7400,=,=,M,F2,2013-08-31,7,2013-09-30,2013-09-30,2,4,6,5,701,S,1,1,B,2013-10-10,2013-10-20,2013-10-30,17.41,22.28,24.49,26.59,=,30,40,50,60,4.87,2.21,2.1,9.18,141,141,=,=,141,2013-10-31,61,16:03:00,98,181,14.9,10.955,1.123,0.077,0.284,0.131,0.137,0.35,0.078,0.227,0.294,0.408,0.159,=,=,83,0.949
7990,B6.A-X F1,7383,=,=,=,=,M,-,2013-08-31,2,2013-09-30,2013-09-30,1,1,2,5,701,S,1,1,B,2013-10-10,2013-10-20,2013-10-30,19.51,23.84,25.73,28.18,by size,30,40,50,60,4.33,1.89,2.45,8.67,171,143,143,=,153,2013-10-31,61,16:16:00,99,182,14.9,11.3,1.204,0.086,0.303,0.127,0.188,0.363,0.075,0.206,0.289,0.406,0.161,=,=,83,0.933
7991,B6.A-19 BC1,-,7419,=,=,=,M,BC1,2013-09-01,9,2013-10-01,2013-10-01,4,5,9,5,702,S,1,1,B,2013-10-11,2013-10-21,2013-10-31,16.57,19.59,22.09,23.61,=,30,40,50,60,3.02,2.5,1.52,7.04,140,=,=,=,140,2013-11-01,61,14:53:00,96,169,14,9.533,1.126,0.079,0.249,0.102,0.155,0.255,0.047,0.167,0.239,0.384,0.112,=,=,73,0.708
7992,B6.A-19 BC1,-,7419,=,=,=,M,BC1,2013-09-01,9,2013-10-01,2013-10-01,4,5,9,5,702,S,1,1,B,2013-10-11,2013-10-21,2013-10-31,12.48,19.77,21.43,22.81,=,30,40,50,60,7.29,1.66,1.38,10.33,140,=,=,=,140,2013-11-01,61,15:07:00,97,170,14.2,9.269,1.016,0.066,0.25,0.096,0.172,0.31,0.069,0.14,0.322,0.391,0.141,=,=,73,0.841
7993,B6.A-19 BC1,-,7419,=,=,=,M,BC1,2013-09-01,9,2013-10-01,2013-10-01,4,5,9,5,702,S,1,1,B,2013-10-11,2013-10-21,2013-10-31,13.34,18.38,20.32,21.44,=,30,40,50,60,5.04,1.94,1.12,8.1,140,=,=,=,140,2013-11-01,61,15:20:00,94,169,13.95,8.819,1.033,0.058,0.231,0.091,0.144,0.237,0.043,0.13,0.258,0.376,0.118,=,=,75,0.668
7994,B6.A-19 BC1,-,7419,=,=,=,M,BC1,2013-09-01,9,2013-10-01,2013-10-01,4,5,9,5,702,S,1,1,B,2013-10-11,2013-10-21,2013-10-31,13.7,19.52,22.38,24.11,=,30,40,50,60,5.82,2.86,1.73,10.41,140,=,=,=,140,2013-11-01,61,15:33:00,94,171,14.4,9.879,1.085,0.077,0.261,0.104,0.158,0.238,0.036,0.178,0.235,0.373,0.141,=,=,77,0.687
7995,B6.A-19 BC1,-,7419,=,=,=,M,BC1,2013-09-01,9,2013-10-01,2013-10-01,4,5,9,5,702,S,1,1,B,2013-10-11,2013-10-21,2013-10-31,-,19.09,21.31,22.75,=,30,40,50,60,-,2.22,1.44,-,140,=,=,=,140,2013-11-01,61,15:46:00,96,169,14.25,9.43,0.956,0.07,0.242,0.109,0.156,0.259,0.047,0.141,0.252,0.401,0.126,=,=,73,0.699
7996,B6.A-17 F1,6050,7037,7068,7039,=,M,BC1,2013-09-02,2,2013-10-02,2013-10-02,1,1,2,5,703,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,20.23,23.84,26.34,27.53,=,30,40,50,60,3.61,2.5,1.19,7.3,235,233,235,=,235,2013-11-01,60,16:03:00,97,182,15,11.45,1.086,0.076,0.332,0.117,0.186,0.305,0.056,0.189,0.26,0.406,0.157,=,=,85,0.81
7997,B6.A-X F1,7383,7323,7376,7377,=,M,F1,2013-09-02,11,2013-10-02,2013-10-02,3,8,11,5,703,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,18.39,22.46,25.76,27.98,=,30,40,50,60,4.07,3.3,2.22,9.59,173,145,145,=,155,2013-11-01,60,16:16:00,98,184,14.9,11.377,1.227,0.071,0.341,0.124,0.17,0.389,0.073,0.221,0.351,0.402,0.168,=,=,86,1.034
7998,B6.A-X F1,7383,7323,7376,7377,=,M,F1,2013-09-02,11,2013-10-02,2013-10-02,3,8,11,5,703,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,18.47,23.1,25.65,26.87,=,30,40,50,60,4.63,2.55,1.22,8.4,173,145,145,=,155,2013-11-01,60,16:29:00,96,181,14.95,10.97,1.195,0.067,0.305,0.116,0.148,0.372,0.068,0.207,0.322,0.398,0.154,=,=,85,0.969
7999,B6.A-X F1,7383,7323,7376,7377,=,M,F1,2013-09-02,11,2013-10-02,2013-10-02,3,8,11,5,703,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,19.26,22.38,24.52,26.08,=,30,40,50,60,3.12,2.14,1.56,6.82,173,145,145,=,155,2013-11-01,60,16:43:00,97,184,14.95,10.796,1.102,0.061,0.32,0.119,0.168,0.374,0.078,0.218,0.329,0.412,0.116,=,=,87,0.999
8000,B6.A-X F1,7383,7323,7376,7377,=,M,F1,2013-09-02,11,2013-10-02,2013-10-02,3,8,11,5,703,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,19.72,23.5,26.49,28.13,=,30,40,50,60,3.78,2.99,1.64,8.41,173,145,145,=,155,2013-11-01,60,16:58:00,100,185,15.1,11.369,1.172,0.077,0.328,0.123,0.199,0.378,0.09,0.218,0.337,0.427,0.151,=,=,85,1.023
8001,B6.A-X F1,7383,7323,7376,7377,=,M,F1,2013-09-02,11,2013-10-02,2013-10-02,3,8,11,5,704,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,17.69,22.62,25.34,27.52,=,30,40,50,60,4.93,2.72,2.18,9.83,173,145,145,=,155,2013-11-01,60,17:11:00,97,182,14.75,11.198,1.142,0.075,0.292,0.122,0.171,0.431,0.081,0.264,0.345,0.426,0.156,=,=,85,1.121
8002,B6.A-X F1,7383,7323,7376,7377,=,M,F1,2013-09-02,11,2013-10-02,2013-10-02,3,8,11,5,704,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,16.33,21.96,25.14,27.1,=,30,40,50,60,5.63,3.18,1.96,10.77,173,145,145,=,155,2013-11-01,60,17:25:00,101,184,14.9,11.299,0.808,0.101,0.34,0.136,0.16,0.334,0.068,0.247,0.297,0.423,0.163,=,=,83,0.946
8003,B6.A-X F1,7383,7323,7376,7377,=,M,F1,2013-09-02,11,2013-10-02,2013-10-02,3,8,11,5,704,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,16.2,19.95,22.62,24.6,=,30,40,50,60,3.75,2.67,1.98,8.4,173,145,145,=,155,2013-11-02,61,15:49:00,94,178,14.65,10.326,1.023,0.064,0.286,0.109,0.178,0.253,0.042,0.155,0.252,0.395,0.138,=,=,84,0.702
8005,B6.A-17 BC1,7616,=,=,=,=,M,BC1,2013-09-02,6,2013-10-02,2013-10-02,2,4,6,6,705,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,14.34,20.27,22.34,23.6,=,30,40,50,60,5.93,2.07,1.26,9.26,=,=,=,=,=,2013-11-02,61,16:04:00,93,180,14.4,9.397,0.986,0.066,0.271,0.105,0.177,0.349,0.042,0.2,0.326,0.395,0.146,=,=,87,0.917
8006,B6.A-17 BC1,7616,=,=,=,=,M,BC1,2013-09-02,6,2013-10-02,2013-10-02,2,4,6,6,705,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,14.77,19.53,22.51,23.8,=,30,40,50,60,4.76,2.98,1.29,9.03,=,=,=,=,=,2013-11-02,61,16:19:00,95,178,14.55,9.331,1.054,0.064,0.264,0.11,0.168,0.244,0.052,0.161,0.239,0.392,0.152,=,=,83,0.696
8007,B6.A-17 BC1,7616,=,=,=,=,M,BC1,2013-09-02,6,2013-10-02,2013-10-02,2,4,6,6,705,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,13.75,18.39,20.47,21.92,=,30,40,50,60,4.64,2.08,1.45,8.17,=,=,=,=,=,2013-11-02,61,16:30:00,94,176,14.4,8.696,0.875,0.051,0.252,0.094,0.168,0.262,0.05,0.141,0.239,0.384,0.134,=,=,82,0.692
8008,B6.A-17 BC1,7616,=,=,=,=,M,BC1,2013-09-02,6,2013-10-02,2013-10-02,2,4,6,6,705,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,15.81,20.59,23.04,24.68,=,30,40,50,60,4.78,2.45,1.64,8.87,=,=,=,=,=,2013-11-02,61,16:41:00,95,179,14.45,10.222,0.967,0.065,0.278,0.111,0.159,0.242,0.045,0.144,0.219,0.396,0.155,=,=,84,0.65
8009,B6.A-19 BC1,7536,7477,7453,7468,=,M,BC1,2013-09-02,4,2013-10-02,2013-10-02,2,2,4,6,705,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,13.6,19.03,21.61,22.65,=,30,40,50,60,5.43,2.58,1.04,9.05,100,82,107,=,97,2013-11-02,61,16:56:00,94,174,14.15,9.272,0.911,0.058,0.245,0.096,0.157,0.345,0.061,0.166,0.254,0.387,0.144,=,=,80,0.826
8010,B6.A-19 BC1,7536,7477,7453,7468,=,M,BC1,2013-09-02,4,2013-10-02,2013-10-02,2,2,4,6,705,S,1,1,B,2013-10-12,2013-10-22,2013-11-01,13.93,18.8,20.31,21.3,=,30,40,50,60,4.87,1.51,0.99,7.37,100,82,107,=,97,2013-11-02,61,17:11:00,93,171,14.15,8.578,0.88,0.058,0.227,0.095,0.157,0.285,0.053,0.129,0.268,0.379,0.136,=,=,78,0.735
8011,B6.A-17 F2,7396,7400,=,=,=,M,F2,2013-09-03,10,2013-10-03,2013-10-03,4,6,10,6,706,S,1,1,B,2013-10-13,2013-10-23,2013-11-02,14.19,20.01,22.88,23.86,d41,30,40,50,60,5.82,2.87,0.98,9.67,144,=,=,=,144,2013-11-02,60,17:26:00,94,178,14.4,9.676,0.959,0.061,0.259,0.102,0.128,0.309,0.055,0.17,0.26,0.388,0.151,=,=,84,0.794
8012,B6.A-17 F2,7396,7400,=,=,=,M,F2,2013-09-03,10,2013-10-03,2013-10-03,4,6,10,6,706,S,1,1,B,2013-10-13,2013-10-23,2013-11-02,11.84,17.22,21.4,22.98,d41,30,40,50,60,5.38,4.18,1.58,11.14,144,=,=,=,144,2013-11-02,60,17:39:00,96,180,14.5,8.961,0.715,0.086,0.29,0.119,0.15,0.227,0.041,0.16,0.266,0.429,0.145,=,=,84,0.694
8013,B6.A-17 F2,7396,7400,=,=,=,M,F2,2013-09-03,10,2013-10-03,2013-10-03,4,6,10,6,706,S,1,1,B,2013-10-13,2013-10-23,2013-11-02,14.01,20.36,23.49,23.73,d41,30,40,50,60,6.35,3.13,0.24,9.72,144,=,=,=,144,2013-11-02,60,17:52:00,94,180,14.5,9.788,0.957,0.067,0.269,0.112,0.183,0.257,0.05,0.14,0.235,0.401,0.154,=,=,86,0.682
8014,B6.A-17 F2,7396,7400,=,=,=,M,F2,2013-09-03,10,2013-10-03,2013-10-03,4,6,10,6,706,S,1,1,B,2013-10-13,2013-10-23,2013-11-02,14.6,19.74,23.65,23.92,d41,30,40,50,60,5.14,3.91,0.27,9.32,144,=,=,=,144,2013-11-02,60,18:04:00,96,179,14.45,9.748,0.945,0.079,0.257,0.104,0.132,0.258,0.052,0.163,0.242,0.408,0.148,=,=,83,0.715
8015,B6.A-17 F2,7396,7400,=,=,=,M,F2,2013-09-03,10,2013-10-03,2013-10-03,4,6,10,6,706,S,1,1,B,2013-10-13,2013-10-23,2013-11-02,14.4,19.74,23.4,24.42,d41,30,40,50,60,5.34,3.66,1.02,10.02,144,=,=,=,144,2013-11-02,60,18:17:00,97,181,14.6,9.838,0.626,0.076,0.295,0.119,0.119,0.365,0.088,0.259,0.324,0.427,0.15,=,=,84,1.036
8016,B6.A-17 F2,7396,7400,=,=,=,M,F2,2013-09-03,10,2013-10-03,2013-10-03,4,6,10,6,706,S,1,1,B,2013-10-13,2013-10-23,2013-11-02,12.91,19.34,21.22,22.47,d41,30,40,50,60,6.43,1.88,1.25,9.56,144,=,=,=,144,2013-11-03,61,15:32:00,95,177,14.25,9.285,1.143,0.067,0.245,0.098,0.165,0.269,0.055,0.135,0.266,0.382,0.13,=,=,82,0.725
8017,B6.A-17 BC1,7544,7607,7625,=,=,M,BC1,2013-09-04,5,2013-10-04,2013-10-04,2,3,5,4,707,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,11.04,14.56,19.74,22.42,=,30,40,50,60,3.52,5.18,2.68,11.38,80,76,=,=,78,2013-11-03,60,15:46:00,93,170,-,9.241,0.721,0.093,0.279,0.117,0.148,0.258,0.044,0.189,0.261,0.419,0.127,=,=,77,0.752
8018,B6.A-17 BC1,7544,7607,7625,=,=,M,BC1,2013-09-04,5,2013-10-04,2013-10-04,2,3,5,4,707,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,12.82,17.85,20.51,21.98,=,30,40,50,60,5.03,2.66,1.47,9.16,80,76,=,=,78,2013-11-03,60,15:59:00,91,172,14.3,8.862,0.883,0.06,0.233,0.095,0.17,0.289,0.063,0.16,0.304,0.396,0.126,=,=,81,0.816
8019,B6.A-17 BC1,7544,7607,7625,=,=,M,BC1,2013-09-04,5,2013-10-04,2013-10-04,2,3,5,4,707,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,13.64,19.36,21.77,24.07,=,30,40,50,60,5.72,2.41,2.3,10.43,80,76,=,=,78,2013-11-03,60,16:11:00,96,174,-,9.848,0.972,0.064,0.275,0.117,0.163,0.315,0.073,0.17,0.313,0.398,0.157,=,=,78,0.871
8020,B6.A-17 F2,7515,7512,7513,7514,=,M,F2,2013-09-05,4,2013-10-04,2013-10-04,0,1,1,4,707,S,1,1,B,2013-10-15,2013-10-25,2013-11-04,9.57,15.16,19.61,20.45,too small for 30d,29,40,50,60,5.59,4.45,0.84,10.88,88,88,88,=,88,2013-11-04,60,15:39:00,91,167,13.8,8.14,0.919,0.068,0.219,0.091,0.15,0.22,0.044,0.128,0.235,0.366,0.131,=,=,76,0.627
8021,B6.A-17 BC1,7516,=,=,=,=,M,BC1,2013-09-05,11,2013-10-04,2013-10-04,8,3,11,5,708,S,1,1,B,2013-10-15,2013-10-25,2013-11-04,15.89,20.5,23,24.01,=,29,40,50,60,4.61,2.5,1.01,8.12,112,103,110,=,109,2013-11-04,60,15:53:00,96,179,14.8,9.949,0.993,0.068,0.276,0.12,0.156,0.247,0.048,0.164,0.224,0.391,0.152,=,=,83,0.683
8022,B6.A-17 BC1,7516,=,=,=,=,M,BC1,2013-09-05,11,2013-10-04,2013-10-04,8,3,11,5,708,S,1,1,B,2013-10-15,2013-10-25,2013-11-04,13.59,20.19,23.49,24.76,=,29,40,50,60,6.6,3.3,1.27,11.17,112,103,110,=,109,2013-11-04,60,16:07:00,97,179,14.65,9.888,1.2,0.069,0.278,0.112,0.172,0.332,0.072,0.187,0.298,0.405,0.162,=,=,82,0.889
8023,B6.A-17 BC1,7516,=,=,=,=,M,BC1,2013-09-05,11,2013-10-04,2013-10-04,8,3,11,5,708,S,1,1,B,2013-10-15,2013-10-25,2013-11-04,14.61,20.87,24.06,24.77,=,29,40,50,60,6.26,3.19,0.71,10.16,112,103,110,=,109,2013-11-04,60,16:21:00,96,180,14.75,9.96,1.007,0.084,0.292,0.12,0.173,0.269,0.049,0.174,0.263,0.406,0.146,=,=,84,0.755
8024,B6.A-19 BC1,7536,7477,7453,7468,=,M,BC1,2013-09-05,4,2013-10-04,2013-10-04,2,2,4,5,708,S,1,1,B,2013-10-15,2013-10-25,2013-11-04,14.05,18.37,21.01,21.58,=,29,40,50,60,4.32,2.64,0.57,7.53,103,124,110,=,113,2013-11-04,60,16:35:00,94,174,14.05,8.629,0.841,0.059,0.253,0.1,0.167,0.314,0.061,0.183,0.317,0.373,0.133,=,=,80,0.875
8025,B6.A-19 BC1,7536,7477,7453,7468,=,M,BC1,2013-09-05,4,2013-10-04,2013-10-04,2,2,4,5,708,S,1,1,B,2013-10-15,2013-10-25,2013-11-04,13.9,17.01,21.04,21.44,=,29,40,50,60,3.11,4.03,0.4,7.54,103,124,110,=,113,2013-11-04,60,16:49:00,94,174,14.15,8.686,0.791,0.06,0.256,0.103,0.161,0.28,0.044,0.135,0.263,0.385,0.147,=,=,80,0.722
8026,B6.A-17 BC1,7542,7567,7572,=,=,M,BC1,2013-09-05,9,2013-10-04,2013-10-04,6,3,9,6,709,S,1,1,B,2013-10-15,2013-10-25,2013-11-04,13.65,19.48,22.53,23.41,=,29,40,50,60,5.83,3.05,0.88,9.76,83,83,=,=,83,2013-11-04,60,17:03:00,96,174,14.3,9.552,0.883,0.061,0.261,0.108,0.175,0.312,0.057,0.137,0.279,0.415,0.116,=,=,78,0.785
8027,B6.A-17 BC1,7542,7567,7572,=,=,M,BC1,2013-09-05,9,2013-10-04,2013-10-04,6,3,9,6,709,S,1,1,B,2013-10-15,2013-10-25,2013-11-04,12.05,17.09,21.51,22.97,=,29,40,50,60,5.04,4.42,1.46,10.92,83,83,=,=,83,2013-11-04,60,17:18:00,95,179,14.3,9.296,0.906,0.068,0.233,0.106,0.176,0.283,0.059,0.189,0.257,0.393,0.117,=,=,84,0.788
8028,B6.A-17 BC1,7542,7567,7572,=,=,M,BC1,2013-09-05,9,2013-10-04,2013-10-04,6,3,9,6,709,S,1,1,B,2013-10-15,2013-10-25,2013-11-04,13.14,18.9,22.2,23.84,=,29,40,50,60,5.76,3.3,1.64,10.7,83,83,=,=,83,2013-11-04,60,17:34:00,95,175,14.4,9.672,0.964,0.057,0.24,0.099,0.158,0.308,0.053,0.158,0.293,0.4,0.137,=,=,80,0.812
8029,B6.A-17 BC1,7397,9321,7324,=,=,M,BC1,2013-09-04,10,2013-10-04,2013-10-04,2,8,10,6,709,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,13.89,18.29,21.43,22.46,=,30,40,50,60,4.4,3.14,1.03,8.57,175,172,=,=,174,2013-11-03,60,16:24:00,94,175,14.4,9.232,0.904,0.069,0.235,0.098,0.177,0.253,0.052,0.173,0.248,0.392,0.142,=,=,81,0.726
8030,B6.A-17 BC1,7397,9321,7324,=,=,M,BC1,2013-09-04,10,2013-10-04,2013-10-04,2,8,10,6,709,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,12.4,17.25,19.53,20.83,=,30,40,50,60,4.85,2.28,1.3,8.43,175,172,=,=,174,2013-11-03,60,16:37:00,92,170,14.1,8.585,0.802,0.064,0.207,0.091,0.149,0.251,0.044,0.145,0.261,0.393,0.101,=,=,78,0.701
8031,B6.A-17 BC1,7397,9321,7324,=,=,M,BC1,2013-09-04,10,2013-10-04,2013-10-04,2,8,10,6,709,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,13.29,18.76,20.81,22.2,=,30,40,50,60,5.47,2.05,1.39,8.91,175,172,=,=,174,2013-11-03,60,16:51:00,95,173,14.3,8.901,0.904,0.067,0.236,0.1,0.152,0.322,0.059,0.149,0.269,0.379,0.127,=,=,78,0.799
8032,B6.A-17 BC1,7397,9321,7324,=,=,M,BC1,2013-09-04,10,2013-10-04,2013-10-04,2,8,10,5,710,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,15.09,20.01,22.41,24.02,=,30,40,50,60,4.92,2.4,1.61,8.93,175,172,=,=,174,2013-11-03,60,17:07:00,95,176,14.5,9.564,0.936,0.061,0.26,0.101,0.158,0.328,0.082,0.212,0.293,0.402,0.138,=,=,81,0.915
8033,B6.A-17 BC1,7397,9321,7324,=,=,M,BC1,2013-09-04,10,2013-10-04,2013-10-04,2,8,10,5,710,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,15.25,20.35,22.42,23.84,=,30,40,50,60,5.1,2.07,1.42,8.59,175,172,=,=,174,2013-11-03,60,17:20:00,96,177,14.6,9.706,0.904,0.063,0.264,0.108,0.171,0.398,0.084,0.206,0.316,0.39,0.142,=,=,81,1.004
8034,B6.A-17 BC1,7397,9321,7324,=,=,M,BC1,2013-09-04,10,2013-10-04,2013-10-04,2,8,10,5,710,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,14.83,20.21,22.4,23.81,=,30,40,50,60,5.38,2.19,1.41,8.98,175,172,=,=,174,2013-11-03,60,17:34:00,96,176,14.65,9.589,0.949,0.062,0.246,0.102,0.153,0.377,0.074,0.207,0.329,0.388,0.137,=,=,80,0.987
8035,B6.A-17 BC1,7397,9321,7324,=,=,M,BC1,2013-09-04,10,2013-10-04,2013-10-04,2,8,10,5,710,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,13.71,18.83,21.41,22.79,=,30,40,50,60,5.12,2.58,1.38,9.08,175,172,=,=,174,2013-11-03,60,17:49:00,95,174,14.4,9.18,0.89,0.06,0.242,0.098,0.163,0.322,0.068,0.189,0.297,0.383,0.112,=,=,79,0.876
8036,B6.A-17 BC1,7397,9321,7324,=,=,M,BC1,2013-09-04,10,2013-10-04,2013-10-04,2,8,10,5,710,S,1,1,B,2013-10-14,2013-10-24,2013-11-03,15.94,21.26,23.27,24.47,=,30,40,50,60,5.32,2.01,1.2,8.53,175,172,=,=,174,2013-11-03,60,18:02:00,97,176,14.55,10.038,0.927,0.062,0.268,0.111,0.17,0.366,0.072,0.194,0.293,0.415,0.156,=,=,79,0.925
8046,B6.A-17 BC1,7550,=,=,=,=,M,BC1,2013-09-06,8,2013-10-06,-,4,4,8,4,713,S,1,1,B,2013-10-16,2013-10-26,2013-11-05,16.98,21.43,23.98,25.89,=,30,40,50,60,4.45,2.55,1.91,8.91,113,104,111,=,110,2013-11-05,60,14:36:00,94,178,14.65,10.396,1.094,0.076,0.275,0.115,0.17,0.432,0.076,0.211,0.318,0.392,0.146,=,=,84,1.037
8047,B6.A-17 BC1,7550,=,=,=,=,M,BC1,2013-09-06,8,2013-10-06,-,4,4,8,4,713,S,1,1,B,2013-10-16,2013-10-26,2013-11-05,15.81,19.57,23.43,24.89,=,30,40,50,60,3.76,3.86,1.46,9.08,113,104,111,=,110,2013-11-05,60,14:55:00,97,178,14.5,10.277,1.119,0.068,0.278,0.11,0.171,0.367,0.072,0.207,0.3,0.405,0.144,=,=,81,0.946
8048,B6.A-17 BC1,7550,=,=,=,=,M,BC1,2013-09-06,8,2013-10-06,-,4,4,8,4,713,S,1,1,B,2013-10-16,2013-10-26,2013-11-05,17.02,21.73,23.97,25.42,=,30,40,50,60,4.71,2.24,1.45,8.4,113,104,111,=,110,2013-11-05,60,15:08:00,95,179,14.5,10.488,1.164,0.074,0.27,0.114,0.167,0.313,0.056,0.17,0.273,0.398,0.15,=,=,84,0.812
8049,B6.A-17 BC1,7550,=,=,=,=,M,BC1,2013-09-06,8,2013-10-06,-,4,4,8,4,713,S,1,1,B,2013-10-16,2013-10-26,2013-11-05,16.88,19.99,22.82,24.49,=,30,40,50,60,3.11,2.83,1.67,7.61,113,104,111,=,110,2013-11-05,60,15:20:00,94,177,14.5,9.792,0.989,0.065,0.271,0.101,0.173,0.396,0.082,0.221,0.331,0.4,0.14,=,=,83,1.03
8050,B6.A-19 BC1,7453,=,=,=,=,M,BC1,2013-09-06,20,2013-10-06,-,9,11,20,5,714,S,1,1,B,2013-10-16,2013-10-26,2013-11-05,14.63,20,23.18,24.95,two litters: 5/9 6/9,30,40,50,60,5.37,3.18,1.77,10.32,83,82,82,=,83,2013-11-05,60,15:33:00,95,178,14.6,10.187,1.021,0.068,0.275,0.103,0.182,0.258,0.055,0.179,0.261,0.39,0.132,=,=,83,0.753
8051,B6.A-19 BC1,7453,=,=,=,=,M,BC1,2013-09-06,20,2013-10-06,-,9,11,20,5,714,S,1,1,B,2013-10-16,2013-10-26,2013-11-05,16.4,19.73,21.84,22.9,=,30,40,50,60,3.33,2.11,1.06,6.5,83,82,82,=,83,2013-11-05,60,17:42:00,94,176,14.45,8.945,0.895,0.057,0.256,0.091,0.179,0.354,0.067,0.199,0.32,0.388,0.136,=,=,82,0.94
8052,B6.A-19 BC1,7453,=,=,=,=,M,BC1,2013-09-06,20,2013-10-06,-,9,11,20,5,714,S,1,1,B,2013-10-16,2013-10-26,2013-11-05,16.35,19.92,23.33,24.91,=,30,40,50,60,3.57,3.41,1.58,8.56,83,82,82,=,83,2013-11-05,60,17:56:00,94,172,14.7,10.089,0.989,0.069,0.276,0.103,0.161,0.306,0.075,0.186,0.308,0.39,0.128,=,=,78,0.875
8053,B6.A-19 BC1,7453,=,=,=,=,M,BC1,2013-09-06,20,2013-10-06,-,9,11,20,5,714,S,1,1,B,2013-10-16,2013-10-26,2013-11-05,15.63,19.56,22.68,24.25,=,30,40,50,60,3.93,3.12,1.57,8.62,83,82,82,=,83,2013-11-05,60,18:10:00,95,178,14.5,9.655,0.901,0.07,0.26,0.108,0.169,0.32,0.078,0.17,0.302,0.396,0.168,=,=,83,0.87
8054,B6.A-19 BC1,7453,=,=,=,=,M,BC1,2013-09-06,20,2013-10-06,-,9,11,20,5,714,S,1,1,B,2013-10-16,2013-10-26,2013-11-05,14.01,20.05,22.74,23.66,=,30,40,50,60,6.04,2.69,0.92,9.65,83,82,82,=,83,2013-11-05,60,18:24:00,98,178,14.65,9.472,0.903,0.063,0.286,0.104,0.155,0.256,0.05,0.166,0.265,0.394,0.121,=,=,80,0.737
